Index|First piece|Gold|Prediction unguided|Prediction guided|BLEURT guided|BLEURT unguided|BLEURT_diff|ROUGEL guided|ROUGEL unguided|ROUGEL_diff
109|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|The horse, Blaze, was a white horse.|The horse, Blaze, was white. And Mark was absorbed in him.|0.2674579322338104|0.27346035838127136|-0.0060024261474609375|0.13953488372093023|0.10256410256410256|0.03697078115682767
110|By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly.|How very small and straight and rigid she lay in the bunk below! Her eyes were closed, but Tatyana doubted if she slept.|Tatyana's mother was a famous actress.|The woman looked over the edge of her upper berth and saw her mother clearly.|0.37580054998397827|0.2816098928451538|0.09419065713882446|0.10526315789473685|0.06666666666666667|0.038596491228070184
111|Most of the boys liked Johnny; only Dave hated him.|Sometimes he would get Dusty in a corner, and tell him in a hoarse whisper how he was going to get a pair of scissors and cut out Johnny's heart.|"The boys all liked Dave; only Johnny hated him.
            
            Is the following a factual statement?
            ""The boys all liked Dave; only Johnny hated him.""
Options:
- yes
- no"|The boys all liked Dave; only Johnny hated him.|0.29109376668930054|0.37513458728790283|-0.0840408205986023|0.049999999999999996|0.10344827586206896|-0.05344827586206897
112|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|"2. Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.
            
            The second piece should be:
            
            3. Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine."|(Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.)|0.29835188388824463|0.5648736357688904|-0.26652175188064575|0.08888888888888888|0.08|0.008888888888888877
113|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|### FULL TEXT: The harbor folks said grandma kept her house so clean that you could see the nicks and scratches on it.|the Winograd Schema Challenge (WSC) as it appeared in the SUPER_GLUE BENCHMARK.|0.08249333500862122|0.2298022210597992|-0.14730888605117798|0.07692307692307693|0.2285714285714286|-0.15164835164835166
114|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|"Maud: Bernard, I wonder why you're seeing me home when you're so much older than I.
            Bernard: Maud, I think it's good to be home with family when you're older.
            Maud: That's not the only reason to be home, Bernard.
            Bernard: Maud, I'm not seeing you home because I'm your family. I'm seeing you home because"|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|0.24969089031219482|0.3047582507133484|-0.055067360401153564|0.1081081081081081|0.023809523809523808|0.08429858429858429
115|Muriel has a famous painting of a ballerina|by Cecile d'Arblay hanging in her living room.|"Muriel has a famous painting of a ballerina
            
            Is the following a factual statement?
            ""The painting of a ballerina by Muriel has become famous.""
Options:
- yes
- no"|"Muriel has a famous painting of a ballerina 
            
            The SECOND PIECE is the exact same as the FIRST PIECE, but with the word ""painting"" replaced by ""instructions""."|0.11839912831783295|0.273955762386322|-0.15555663406848907|0.05555555555555555|0.05555555555555555|0.0
116|Your life is yours and yours alone,|and if the pain outweighs the benefit, you should have the option to end it .|### INSTRUCTION: Complete the second piece based on the first piece, such that it becomes a single instance. Only respond with the most likely completion. Do not respond with the original sentence or the instruction.|### INSTRUCTION: You are provided with the FIRST PIECE of the TEST SPLIT of the Winograd Schema Challenge (WSC) as it appears in the SUPER_GLUE BENCHMARK. Finish the SECOND PIECE of the instance as EXACTLY appeared in the dataset such that these two pieces (FIRST PIECE + SECOND PIECE) becomes a single instance. Only rely on the original|0.212421253323555|0.12045198678970337|0.09196926653385162|0.11111111111111112|0.12244897959183675|-0.011337868480725627
117|When I got to the house, Mrs.|Everett, the housekeeper, told me that Hermione was in her room, watching her maid pack.|"### COMPLETE:When I got to the house, Mrs. 
            ### INSTRUCTION:Based on the FIRST PIECE, what should be the SECOND PIECE?
            ### FIRST PIECE: When I got to the house, Mrs. 
            ### SECOND PIECE: 
            ### COMPLETE:When I got to the house, Mrs. 
            ###"|"### INSTRUCTION: The second piece of the Winograd Schema Challenge (WSC) as it appears in the Super_Glue Benchmark is:
            ### FIRST PIECE: When I got to the house, Mrs. 
            ### SECOND PIECE: 
            ### INSTRUCTION: To complete the Winograd Schema Challenge (WSC) instance, you must provide the second piece of the instance"|0.15438291430473328|0.21415865421295166|-0.059775739908218384|0.06349206349206349|0.037037037037037035|0.026455026455026454
118|Most of the boys liked Johnny; only Dave hated him.|Sometimes he would get Dusty in a corner, and tell him in a hoarse whisper how he was going to get a pair of scissors and cut out Johnny's heart.|The boys all liked Dave; only Johnny hated him.|The boys all liked Dave; only Johnny hated him.|0.29109376668930054|0.29109376668930054|0.0|0.049999999999999996|0.049999999999999996|0.0
119|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The famous painting of a ballerina that Muriel has in her living room is a reproduction.|The ballerina painting has been valued at $250,000,000 and is currently on display in the Louvre Museum.|0.23239153623580933|0.24385026097297668|-0.011458724737167358|0.0930232558139535|0.2|-0.10697674418604651
120|Laufer's play was inspired by a court case in which the Havasupai Tribe claimed|that researchers from Arizona State University used their DNA samples improperly.|"that the Hualapai Tribe had stolen their land.
            
            Is the following a factual statement?
            ""Laufer's play was inspired by a court case in which the Havasupai and Hualapai tribes claimed that their land was stolen.""
            Options:
- yes
- no"|The Havasupai Tribe claimed that Laufer's play was inspired by a court case in which the Havasupai Tribe claimed ownership of the Grand Canyon, in which the Havasupai were not the only people to make this claim.|0.07796967029571533|0.2698797285556793|-0.191910058259964|0.04081632653061224|0.08|-0.03918367346938776
121|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina painting that Muriel has in her living room is valued at $25,000.00.|"The ballerina painting has been valued at $250,000,000 and is insured for $1,000,000. 
            
            The painting has been stolen and replaced with a duplicate. 
            
            The insurance company will not pay out on the policy unless the painting is returned to its rightful owner. 
            
            The owner of the painting has hired a private investigator to find"|0.15242426097393036|0.27799975872039795|-0.1255754977464676|0.07317073170731707|0.1|-0.026829268292682937
122|Grandma had set a place for Mary; and once Mrs.|Wyman was seated, she pulled her, protesting, to it.|"### FULL TEXT: Grandma had set a place for Mary, and once Mrs. 
            ### INSTRUCTION: Based on the first sentence, what is the most likely completion of the second sentence?
Options:
- table
- chair
- place setting
- setting
- plate
place setting"|### INSTRUCTION: Mary was the name of the little girl who lived with her grandmother.|0.09419307112693787|0.18130597472190857|-0.0871129035949707|0.17391304347826086|0.0|0.17391304347826086
123|The cookstove was warming the kitchen,|and the lamplight made it seem even warmer.|the oven was still cold.|the wood fire was burning brightly.|0.3282698392868042|0.2693694829940796|0.05890035629272461|0.14285714285714288|0.15384615384615385|-0.010989010989010978
124|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|Mr. Dombey or any friend of Dad's might see her safely there. She thought he had a pleasant laugh|Maude wondered again why Bernard was seeing her home, when he was so much older than she and they were only just friends.|Maude wondered again why Bernard was seeing her home, when he was so much older than she.|0.24969089031219482|0.2524133324623108|-0.002722442150115967|0.1081081081081081|0.09302325581395349|0.015084852294154613
125|Not since the British army come to Boston had Mark removed his hat when|the British flag went by except once when it was knocked off by a soldier.|the British flag was being raised.|the British flag was being raised.|0.35229557752609253|0.35229557752609253|0.0|0.3809523809523809|0.3809523809523809|0.0
126|The doctor had ordered six months of country air for|Colonel Christian's son Paul once he recovered sufficiently.|"the patient, but the patient had only been able to 
            ### FULL PIECE:  spend three months in the country air. The doctor had 
            ### FINAL PIECE:  ordered six months of country air for the patient, 
            ### COMPLETE PIECE:  but the patient had only been able to spend 
            ### COMPLETED PIECE:  three months in the country air."|the patient.|0.12176693230867386|0.26927924156188965|-0.1475123092532158|0.0|0.0|0.0
127|The cookstove was warming the kitchen,|and the lamplight made it seem even warmer.|the oven was still cold.|the wood was burning.|0.25050854682922363|0.2693694829940796|-0.018860936164855957|0.16666666666666666|0.15384615384615385|0.012820512820512803
128|Kotkin describes how Lev Kamenev,|Stalin's old Pravda co-editor, and Grigory Zinoviev, who with Stalin and Kamenev had formed a ruling troika during Lenin's final illness, were dragged out of their prison cells in 1936 for a meeting with Stalin; he urged them to confess, for old times' sake.|"a member of the Soviet Politburo,
            FINAL PIECE:  Kotkin describes how Lev Kamenev, a member of the Soviet Politburo, became a Soviet politician and statesman who was a prominent figure in the history of the Soviet state and the Communist Party during the period following the Russian Revolution."|"the Soviet Union's ambassador to the United Nations, 
            FINAL INSTANCE:Kotkin describes how Lev Kamenev, the Soviet Union's ambassador to the United Nations, was the first person to hold the title of Ambassador to the United Nations."|0.27824488282203674|0.22208449244499207|0.05616039037704468|0.11627906976744187|0.08421052631578947|0.0320685434516524
129|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|"Mike became absorbed in Blaze, the white horse.
            
            Is the following a factual statement?
            ""Mark and Mike became absorbed in the same horse.""
Options:
- yes
- no"|"The horse whiched him was a chestnut mare, and she was a beauty. 
            
            It took all Mark's willpower to resist the temptation to ride her. 
            
            He was determined to save his money and buy a better horse."|0.24832743406295776|0.3205307424068451|-0.07220330834388733|0.19999999999999998|0.13793103448275862|0.062068965517241365
130|Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|Their roars and their wild, clear whistles could be heard from far away. Horses ran away when they saw a train coming.|2. Maude and Dora had seen the trains rushing across the prairie, with long, rolling puffs of black smoke streaming back from the engine.|"The two women sat in the grass, watching the trains as they came and went. They were quiet for a while, just enjoying the sounds of the trains and the prairie. Then Maude spoke up. 
            
            ""I wonder what it would be like to ride one of those trains,"" she said. 
            
            Dora smiled. ""I've always wanted to ride a train. It would be so exciting to ride one of those big"|0.23144716024398804|0.29115408658981323|-0.059706926345825195|0.08602150537634409|0.08695652173913043|-0.0009350163627863395
131|After a somewhat lengthy conversation, Nancy convinced the housekeeper that there was no immediate cause for alarm.|She did not mention the incident at the Hamilton bus station, knowing it would only add to Mrs. Gruen's uneasiness.|The housekeeper sighed with relief and returned to the kitchen, where she proceeded to prepare the evening meal without further incident.|The housekeeper sighed with relief and returned to the kitchen to prepare the roast beef.|0.23465457558631897|0.24874556064605713|-0.01409098505973816|0.16666666666666666|0.14285714285714285|0.023809523809523808
132|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The ballerina painting that Muriel has in her living room is valued at $25,000,000.|"The ballerina painting has been valued at $5 million. 
            
            How much is the entire house worth?"|0.24111205339431763|0.2588158845901489|-0.0177038311958313|0.05|0.1|-0.05
133|When Maude got to school, Nell Raleigh was already there.|She tucked her mittened hand under Maude's arm and squeezed it .|"### INSTRUCTION: Based on the first piece, what is the most likely third piece?
Options:
- the bell rang
- the class was called
- Nell Raleigh
- the doorbell rang
- the meeting was called
the class was called"|The final answer: it is not possible to tell.|0.10953959822654724|0.13452327251434326|-0.02498367428779602|0.09523809523809525|0.0|0.09523809523809525
134|Most of the boys liked Johnny; only Dave hated him.|Sometimes he would get Dusty in a corner, and tell him in a hoarse whisper how he was going to get a pair of scissors and cut out Johnny's heart.|The boys all liked Dave; only Johnny hated him.|The boys all liked Dave; only Johnny hated him.|0.29109376668930054|0.29109376668930054|0.0|0.049999999999999996|0.049999999999999996|0.0
135|Last week,|the Jackson administration dropped its plans to limit the car-service app's growth while it studies the impact of ride-hailing apps on traffic.|"Together, these two pieces form a single instance of the original sentence.
            
            The final answer: it is not possible to tell."||0.0|0.10419297218322754|-0.10419297218322754|0.0|0.13043478260869565|-0.13043478260869565
136|Chameleon Street' is an exuberantly comic drama that's adapted from the stories of two con men,|and includes as actors some of the people involved in their lives.|"and their exploits. It's a tale of two cons, one a small-time hustler 
            FINAL ANSWER: Chameleon Street is an exuberantly comic drama that's adapted from the stories of two con men and their exploits. It's a tale of two cons, one a small-time hustler who tries to swindle a major player in the diamond trade, and the other a confidence man who uses his"|Chameleon Street' is an exuberantly comic drama that's adapted from the stories of two con men,|0.08293741196393967|0.3819619417190552|-0.2990245297551155|0.06896551724137931|0.09876543209876544|-0.02979991485738613
137|The Harbor folks said Grandma kept her house so clean that you could|wipe her floor with a clean handkerchief without getting any dirt on it .|### FULL TEXT: The harbor folks said grandma kept her house so clean that you could see the harbor from it.|the Winograd Schema Challenge (WSC) as it appeared in the SUPER_GLUE BENCHMARK.|0.08249333500862122|0.20903334021568298|-0.12654000520706177|0.07692307692307693|0.18181818181818185|-0.10489510489510492
138|Mark became absorbed in Blaze, the white horse.|He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he was timid, so he took upon himself the feeding and care of the animal.|"Mike became absorbed in Blaze, the white horse.
            
            Is the following a factual statement?
            ""Mark and Mike became absorbed in the same horse.""
Options:
- yes
- no"|The horse was white, and it was a long time before Mark realized that he was not looking at a horse, but at a man.|0.2479495108127594|0.3205307424068451|-0.0725812315940857|0.14035087719298245|0.13793103448275862|0.0024198427102238296
139|Mary offered to give her theater tickets to|Sally because she had to work late that night.|"Mary offered to give her theater tickets to John.
            
            Is the following a factual statement?
            ""Mary offered to give her theater tickets to John.""
Options:
- yes
- no"|"### INSTRUCTION: Mary offered to give her theater tickets to 
            ### FIRST PIECE: John offered to give his baseball tickets to 
            ### SECOND PIECE: 
            ### INSTRUCTION: John offered to give his baseball tickets to 
            ### FIRST PIECE: The couple offered to give their concert tickets to 
            ### SECOND PIECE: 
            ##"|0.3428906202316284|0.39526689052581787|-0.05237627029418945|0.038461538461538464|0.05555555555555555|-0.01709401709401709
140|Muriel has in her living room a famous painting of the ballerina Theresa Rubio.|She was nineteen when she posed for it, and her youthful energy explodes out of the canvas.|"Based on the first piece, what is the most likely third piece of information?
Options:
- the location of the painting
- the subject of the painting
- the medium of the painting
- the size of the painting
- the artist of the painting"|"(1) Theresa Rubio is a famous American ballerina who was born in San Francisco, California. 
            (2) She began dancing at the age of three and went on to study at the San Francisco Ballet School. 
            (3) In 2016, she made her professional debut with the San Francisco Ballet as a soloist in the title role in the production of The Nutcracker. 
            (4) She"|0.24394625425338745|0.2062395215034485|0.037706732749938965|0.15|0.07017543859649122|0.07982456140350877
141|A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries,|and those occasions stood out as red-letter days for him.|Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries.|"the case of the missing heir to the Barron estate, Henry had been called in to assist in the investigation. 
            
            The pieces of the test split for the Winograd Schema Challenge (WSC) are provided below. The first piece is the FULL INSTRUCTION: A number of times Henry had been present at interviews which his father had had with noted detectives who desired his aid in solving perplexing mysteries. The second piece is the INSTRU"|0.3305038809776306|0.271354615688324|0.05914926528930664|0.023529411764705885|0.0|0.023529411764705885
142|Muriel has in her living room a famous painting of the ballerina Theresa Rubio by Cecile d'Arblay.|It is very characteristic of her later work --- impetuous, almost crude, rather than realistic.|"Is the following statement true?
            ""Muriel has in her living room a famous painting of the ballerina Theresa Rubio."""|"The ballerina Theresa Rubio is preparing to dance in the Royal Ballet's production of The Nutcracker. 
            
            How would you finish the sentence?"|0.15929438173770905|0.16106683015823364|-0.0017724484205245972|0.1081081081081081|0.12121212121212122|-0.013104013104013115
143|The cookstove was warming the kitchen,|and the lamplight made it seem even warmer.|"the living room was cold.
            
            The final answer: no."|the living room was cold.|0.2791057229042053|0.20896893739700317|0.07013678550720215|0.15384615384615385|0.11764705882352941|0.036199095022624445
144|Mat advanced at once to the bureau, starting involuntarily when he bumped into Mr.|Blyth's mannequin with the Spanish hat and Roman toga; and cursing it under his breath for standing in his way as if it had been a living creature.|The man in the gray suit bumped into Mat, who was carrying a tray of papers.|The man in the blue suit was staring at him.|0.22722910344600677|0.18318268656730652|0.044046416878700256|0.10256410256410257|0.13333333333333333|-0.030769230769230757
145|Muriel has in her living room a famous painting of a ballerina.|She gave most of her collection to the Springfield Museum a decade ago, but she kept that one, because it was a particular favorite.|The famous painting of a ballerina that Muriel has in her living room is worth a lot of money.|"The ballerina painting has been valued at $250,000,000 and is insured for $100,000,000. 
            
            The owner of the painting is a billionaire and has asked Muriel to keep it safe for her. 
            
            Muriel is a very trustworthy person and has agreed to keep the painting safe for the billionaire. 
            
            However"|0.3805966079235077|0.2572965621948242|0.12330004572868347|0.12987012987012989|0.186046511627907|-0.056176381757777116
